,Unnamed: 0,country,club_name,club_code,link,gender,year,counter,link_image_club
218,218,England Football Clubs,Forest-Green-Rovers,f1eb9593,https://fbref.com/en/squads/f1eb9593/2022-2023/all_comps/Forest-Green-Rovers-Stats-All-Competitions,Male,2022,1117,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f1eb9593.png
219,219,England Football Clubs,Fulham,fd962109,https://fbref.com/en/squads/fd962109/2022-2023/all_comps/Fulham-Stats-All-Competitions,Male,2022,1122,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/fd962109.png
220,220,England Football Clubs,Fulham-U21,b3bf8d09,https://fbref.com/en/squads/b3bf8d09/2022-2023/all_comps/Fulham-U21-Stats-All-Competitions,Male,2022,1123,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b3bf8d09.png
221,221,England Football Clubs,Gateshead,250e0f45,https://fbref.com/en/squads/250e0f45/2022-2023/all_comps/Gateshead-Stats-All-Competitions,Male,2022,1127,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/250e0f45.png
222,222,England Football Clubs,Gillingham,5f01284a,https://fbref.com/en/squads/5f01284a/2022-2023/all_comps/Gillingham-Stats-All-Competitions,Male,2022,1128,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5f01284a.png
223,223,England Football Clubs,Grimsby-Town,a18a87d7,https://fbref.com/en/squads/a18a87d7/2022-2023/all_comps/Grimsby-Town-Stats-All-Competitions,Male,2022,1146,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a18a87d7.png
224,224,England Football Clubs,Harrogate-Town-FC,802d1b47,https://fbref.com/en/squads/802d1b47/2022-2023/all_comps/Harrogate-Town-FC-Stats-All-Competitions,Male,2022,1173,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/802d1b47.png
225,225,England Football Clubs,Hartlepool-United,2af58c3d,https://fbref.com/en/squads/2af58c3d/2022-2023/all_comps/Hartlepool-United-Stats-All-Competitions,Male,2022,1176,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2af58c3d.png
226,226,England Football Clubs,Hereford,c4fb374f,https://fbref.com/en/squads/c4fb374f/2022-2023/all_comps/Hereford-Stats-All-Competitions,Male,2022,1198,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/c4fb374f.png
227,227,England Football Clubs,Huddersfield-Town,f5922ca5,https://fbref.com/en/squads/f5922ca5/2022-2023/all_comps/Huddersfield-Town-Stats-All-Competitions,Male,2022,1220,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f5922ca5.png
228,228,England Football Clubs,Hull-City,bd8769d1,https://fbref.com/en/squads/bd8769d1/2022-2023/all_comps/Hull-City-Stats-All-Competitions,Male,2022,1221,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/bd8769d1.png
229,229,England Football Clubs,Ipswich-Town,b74092de,https://fbref.com/en/squads/b74092de/2022-2023/all_comps/Ipswich-Town-Stats-All-Competitions,Male,2022,1232,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b74092de.png
230,230,England Football Clubs,Kings-Lynn-Town-FC,0ce564ff,https://fbref.com/en/squads/0ce564ff/2022-2023/all_comps/Kings-Lynn-Town-FC-Stats-All-Competitions,Male,2022,1247,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/0ce564ff.png
231,231,England Football Clubs,Leeds-United,5bfb9659,https://fbref.com/en/squads/5bfb9659/2022-2023/all_comps/Leeds-United-Stats-All-Competitions,Male,2022,1263,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5bfb9659.png
232,232,England Football Clubs,Leeds-United-U21,21823154,https://fbref.com/en/squads/21823154/2022-2023/all_comps/Leeds-United-U21-Stats-All-Competitions,Male,2022,1264,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/21823154.png
233,233,England Football Clubs,Leicester-City,a2d435b3,https://fbref.com/en/squads/a2d435b3/2022-2023/all_comps/Leicester-City-Stats-All-Competitions,Male,2022,1267,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a2d435b3.png
234,234,England Football Clubs,Leicester-City-U21,cc320bb0,https://fbref.com/en/squads/cc320bb0/2022-2023/all_comps/Leicester-City-U21-Stats-All-Competitions,Male,2022,1268,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/cc320bb0.png
235,235,England Football Clubs,Leicester-City-WFC,23bce84e,https://fbref.com/en/squads/23bce84e/2022-2023/all_comps/Leicester-City-WFC-Stats-All-Competitions,Female,2022,1270,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/23bce84e.png
236,236,England Football Clubs,Leyton-Orient,590e9120,https://fbref.com/en/squads/590e9120/2022-2023/all_comps/Leyton-Orient-Stats-All-Competitions,Male,2022,1278,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/590e9120.png
237,237,England Football Clubs,Lincoln-City,d76b7bed,https://fbref.com/en/squads/d76b7bed/2022-2023/all_comps/Lincoln-City-Stats-All-Competitions,Male,2022,1280,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d76b7bed.png
238,238,England Football Clubs,Liverpool,822bd0ba,https://fbref.com/en/squads/822bd0ba/2022-2023/all_comps/Liverpool-Stats-All-Competitions,Male,2022,1288,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/822bd0ba.png
239,239,England Football Clubs,Liverpool-U21,33861392,https://fbref.com/en/squads/33861392/2022-2023/all_comps/Liverpool-U21-Stats-All-Competitions,Male,2022,1289,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/33861392.png
240,240,England Football Clubs,Liverpool-Women,00f74a56,https://fbref.com/en/squads/00f74a56/2022-2023/all_comps/Liverpool-Women-Stats-All-Competitions,Female,2022,1291,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/00f74a56.png
241,241,England Football Clubs,Luton-Town,e297cd13,https://fbref.com/en/squads/e297cd13/2022-2023/all_comps/Luton-Town-Stats-All-Competitions,Male,2022,1309,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e297cd13.png
242,242,England Football Clubs,Maidenhead-United,7cf2360b,https://fbref.com/en/squads/7cf2360b/2022-2023/all_comps/Maidenhead-United-Stats-All-Competitions,Male,2022,1316,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/7cf2360b.png
243,243,England Football Clubs,Maidstone-United,5bb68ee3,https://fbref.com/en/squads/5bb68ee3/2022-2023/all_comps/Maidstone-United-Stats-All-Competitions,Male,2022,1317,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5bb68ee3.png
244,244,England Football Clubs,Manchester-City,b8fd03ef,https://fbref.com/en/squads/b8fd03ef/2022-2023/all_comps/Manchester-City-Stats-All-Competitions,Male,2022,1323,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b8fd03ef.png
245,245,England Football Clubs,Manchester-City-U21,a324bb9a,https://fbref.com/en/squads/a324bb9a/2022-2023/all_comps/Manchester-City-U21-Stats-All-Competitions,Male,2022,1324,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a324bb9a.png
246,246,England Football Clubs,Manchester-City-Women,9ce68f8a,https://fbref.com/en/squads/9ce68f8a/2022-2023/all_comps/Manchester-City-Women-Stats-All-Competitions,Female,2022,1326,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/9ce68f8a.png
247,247,England Football Clubs,Manchester-United,19538871,https://fbref.com/en/squads/19538871/2022-2023/all_comps/Manchester-United-Stats-All-Competitions,Male,2022,1327,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/19538871.png
248,248,England Football Clubs,Manchester-United-U21,1c067385,https://fbref.com/en/squads/1c067385/2022-2023/all_comps/Manchester-United-U21-Stats-All-Competitions,Male,2022,1328,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/1c067385.png
249,249,England Football Clubs,Manchester-United-Women,0bbd83f6,https://fbref.com/en/squads/0bbd83f6/2022-2023/all_comps/Manchester-United-Women-Stats-All-Competitions,Female,2022,1330,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/0bbd83f6.png
250,250,England Football Clubs,Mansfield-Town,13cb8449,https://fbref.com/en/squads/13cb8449/2022-2023/all_comps/Mansfield-Town-Stats-All-Competitions,Male,2022,1332,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/13cb8449.png
251,251,England Football Clubs,Merthyr-Town-FC,3cce464f,https://fbref.com/en/squads/3cce464f/2022-2023/all_comps/Merthyr-Town-FC-Stats-All-Competitions,Male,2022,1343,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3cce464f.png
252,252,England Football Clubs,Middlesbrough,7f59c601,https://fbref.com/en/squads/7f59c601/2022-2023/all_comps/Middlesbrough-Stats-All-Competitions,Male,2022,1346,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/7f59c601.png
253,253,England Football Clubs,Middlesbrough-U21,d795b1d0,https://fbref.com/en/squads/d795b1d0/2022-2023/all_comps/Middlesbrough-U21-Stats-All-Competitions,Male,2022,1347,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d795b1d0.png
254,254,England Football Clubs,Millwall,e3c537a1,https://fbref.com/en/squads/e3c537a1/2022-2023/all_comps/Millwall-Stats-All-Competitions,Male,2022,1353,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e3c537a1.png
255,255,England Football Clubs,Milton-Keynes-Dons,fcf5b1e1,https://fbref.com/en/squads/fcf5b1e1/2022-2023/all_comps/Milton-Keynes-Dons-Stats-All-Competitions,Male,2022,1354,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/fcf5b1e1.png
256,256,England Football Clubs,Morecambe,6ca73159,https://fbref.com/en/squads/6ca73159/2022-2023/all_comps/Morecambe-Stats-All-Competitions,Male,2022,1359,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6ca73159.png
257,257,England Football Clubs,Needham-Market-FC,d0684a25,https://fbref.com/en/squads/d0684a25/2022-2023/all_comps/Needham-Market-FC-Stats-All-Competitions,Male,2022,1365,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d0684a25.png
258,258,England Football Clubs,Newcastle-United,b2b47a98,https://fbref.com/en/squads/b2b47a98/2022-2023/all_comps/Newcastle-United-Stats-All-Competitions,Male,2022,1372,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b2b47a98.png
259,259,England Football Clubs,Newcastle-United-U21,3ea79db4,https://fbref.com/en/squads/3ea79db4/2022-2023/all_comps/Newcastle-United-U21-Stats-All-Competitions,Male,2022,1373,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3ea79db4.png
260,260,England Football Clubs,Newport-County,6c15d7e1,https://fbref.com/en/squads/6c15d7e1/2022-2023/all_comps/Newport-County-Stats-All-Competitions,Male,2022,1379,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6c15d7e1.png
261,261,England Football Clubs,Northampton-Town,986a26c1,https://fbref.com/en/squads/986a26c1/2022-2023/all_comps/Northampton-Town-Stats-All-Competitions,Male,2022,1391,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/986a26c1.png
262,262,England Football Clubs,Norwich-City,1c781004,https://fbref.com/en/squads/1c781004/2022-2023/all_comps/Norwich-City-Stats-All-Competitions,Male,2022,1396,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/1c781004.png
263,263,England Football Clubs,Norwich-City-U21,74a5460e,https://fbref.com/en/squads/74a5460e/2022-2023/all_comps/Norwich-City-U21-Stats-All-Competitions,Male,2022,1397,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/74a5460e.png
264,264,England Football Clubs,Nottingham-Forest,e4a775cb,https://fbref.com/en/squads/e4a775cb/2022-2023/all_comps/Nottingham-Forest-Stats-All-Competitions,Male,2022,1401,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e4a775cb.png
265,265,England Football Clubs,Nottingham-Forest-U21,3cc6b990,https://fbref.com/en/squads/3cc6b990/2022-2023/all_comps/Nottingham-Forest-U21-Stats-All-Competitions,Male,2022,1403,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3cc6b990.png
266,266,England Football Clubs,Notts-County,3b27de1f,https://fbref.com/en/squads/3b27de1f/2022-2023/all_comps/Notts-County-Stats-All-Competitions,Male,2022,1404,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3b27de1f.png
267,267,England Football Clubs,Oldham-Athletic,4a04a02b,https://fbref.com/en/squads/4a04a02b/2022-2023/all_comps/Oldham-Athletic-Stats-All-Competitions,Male,2022,1410,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4a04a02b.png
268,268,England Football Clubs,Oxford-City-FC,2a0a34ae,https://fbref.com/en/squads/2a0a34ae/2022-2023/all_comps/Oxford-City-FC-Stats-All-Competitions,Male,2022,1414,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2a0a34ae.png
269,269,England Football Clubs,Oxford-United,604617a2,https://fbref.com/en/squads/604617a2/2022-2023/all_comps/Oxford-United-Stats-All-Competitions,Male,2022,1415,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/604617a2.png
270,270,England Football Clubs,Peterborough-United,d6e6321c,https://fbref.com/en/squads/d6e6321c/2022-2023/all_comps/Peterborough-United-Stats-All-Competitions,Male,2022,1428,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d6e6321c.png
271,271,England Football Clubs,Plymouth-Argyle,32a1480e,https://fbref.com/en/squads/32a1480e/2022-2023/all_comps/Plymouth-Argyle-Stats-All-Competitions,Male,2022,1434,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/32a1480e.png
272,272,England Football Clubs,Port-Vale,62657aa0,https://fbref.com/en/squads/62657aa0/2022-2023/all_comps/Port-Vale-Stats-All-Competitions,Male,2022,1438,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/62657aa0.png
273,273,England Football Clubs,Portsmouth,76ffc013,https://fbref.com/en/squads/76ffc013/2022-2023/all_comps/Portsmouth-Stats-All-Competitions,Male,2022,1440,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/76ffc013.png
274,274,England Football Clubs,Preston-North-End,22df8478,https://fbref.com/en/squads/22df8478/2022-2023/all_comps/Preston-North-End-Stats-All-Competitions,Male,2022,1444,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/22df8478.png
275,275,England Football Clubs,Queens-Park-Rangers,a757999c,https://fbref.com/en/squads/a757999c/2022-2023/all_comps/Queens-Park-Rangers-Stats-All-Competitions,Male,2022,1447,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a757999c.png
276,276,England Football Clubs,Reading,b0ac61ff,https://fbref.com/en/squads/b0ac61ff/2022-2023/all_comps/Reading-Stats-All-Competitions,Male,2022,1458,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b0ac61ff.png
277,277,England Football Clubs,Reading-Women,5d020380,https://fbref.com/en/squads/5d020380/2022-2023/all_comps/Reading-Women-Stats-All-Competitions,Female,2022,1460,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5d020380.png
278,278,England Football Clubs,Rochdale,51e48db2,https://fbref.com/en/squads/51e48db2/2022-2023/all_comps/Rochdale-Stats-All-Competitions,Male,2022,1469,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/51e48db2.png
279,279,England Football Clubs,Rotherham-United,375d66f1,https://fbref.com/en/squads/375d66f1/2022-2023/all_comps/Rotherham-United-Stats-All-Competitions,Male,2022,1476,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/375d66f1.png
280,280,England Football Clubs,Salford-City-FC,4cefb8c7,https://fbref.com/en/squads/4cefb8c7/2022-2023/all_comps/Salford-City-FC-Stats-All-Competitions,Male,2022,1488,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4cefb8c7.png
281,281,England Football Clubs,Scunthorpe-United,3.15E+192,https://fbref.com/en/squads/3149e189/2022-2023/all_comps/Scunthorpe-United-Stats-All-Competitions,Male,2022,1497,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3149e189.png
282,282,England Football Clubs,Sheffield-United,1df6b87e,https://fbref.com/en/squads/1df6b87e/2022-2023/all_comps/Sheffield-United-Stats-All-Competitions,Male,2022,1508,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/1df6b87e.png
283,283,England Football Clubs,Sheffield-Wednesday,bba7d733,https://fbref.com/en/squads/bba7d733/2022-2023/all_comps/Sheffield-Wednesday-Stats-All-Competitions,Male,2022,1509,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/bba7d733.png
284,284,England Football Clubs,Shrewsbury-Town,b435dbf5,https://fbref.com/en/squads/b435dbf5/2022-2023/all_comps/Shrewsbury-Town-Stats-All-Competitions,Male,2022,1524,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b435dbf5.png
285,285,England Football Clubs,Solihull-Moors,9e85547f,https://fbref.com/en/squads/9e85547f/2022-2023/all_comps/Solihull-Moors-Stats-All-Competitions,Male,2022,1534,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/9e85547f.png
286,286,England Football Clubs,South-Shields-FC,37ff0328,https://fbref.com/en/squads/37ff0328/2022-2023/all_comps/South-Shields-FC-Stats-All-Competitions,Male,2022,1537,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/37ff0328.png
287,287,England Football Clubs,Southampton,33c895d4,https://fbref.com/en/squads/33c895d4/2022-2023/all_comps/Southampton-Stats-All-Competitions,Male,2022,1539,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/33c895d4.png
288,288,England Football Clubs,Southampton-U21,179c33c7,https://fbref.com/en/squads/179c33c7/2022-2023/all_comps/Southampton-U21-Stats-All-Competitions,Male,2022,1540,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/179c33c7.png
289,289,England Football Clubs,Southend-United,2b9f86b0,https://fbref.com/en/squads/2b9f86b0/2022-2023/all_comps/Southend-United-Stats-All-Competitions,Male,2022,1543,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2b9f86b0.png
290,290,England Football Clubs,Stevenage,aca0450a,https://fbref.com/en/squads/aca0450a/2022-2023/all_comps/Stevenage-Stats-All-Competitions,Male,2022,1566,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/aca0450a.png
291,291,England Football Clubs,Stockport-County,c6ce4b54,https://fbref.com/en/squads/c6ce4b54/2022-2023/all_comps/Stockport-County-Stats-All-Competitions,Male,2022,1568,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/c6ce4b54.png
292,292,England Football Clubs,Stoke-City,17892952,https://fbref.com/en/squads/17892952/2022-2023/all_comps/Stoke-City-Stats-All-Competitions,Male,2022,1571,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/17892952.png
293,293,England Football Clubs,Stoke-City-U21,11b97082,https://fbref.com/en/squads/11b97082/2022-2023/all_comps/Stoke-City-U21-Stats-All-Competitions,Male,2022,1572,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/11b97082.png
294,294,England Football Clubs,Sunderland,8ef52968,https://fbref.com/en/squads/8ef52968/2022-2023/all_comps/Sunderland-Stats-All-Competitions,Male,2022,1583,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/8ef52968.png
295,295,England Football Clubs,Sunderland-U21,70483169,https://fbref.com/en/squads/70483169/2022-2023/all_comps/Sunderland-U21-Stats-All-Competitions,Male,2022,1585,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/70483169.png
296,296,England Football Clubs,Sutton-United,7ef53dcf,https://fbref.com/en/squads/7ef53dcf/2022-2023/all_comps/Sutton-United-Stats-All-Competitions,Male,2022,1590,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/7ef53dcf.png
297,297,England Football Clubs,Swansea-City,fb10988f,https://fbref.com/en/squads/fb10988f/2022-2023/all_comps/Swansea-City-Stats-All-Competitions,Male,2022,1592,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/fb10988f.png
298,298,England Football Clubs,Swindon-Town,1b295b25,https://fbref.com/en/squads/1b295b25/2022-2023/all_comps/Swindon-Town-Stats-All-Competitions,Male,2022,1596,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/1b295b25.png
299,299,England Football Clubs,Taunton-Town-FC,3842cbd0,https://fbref.com/en/squads/3842cbd0/2022-2023/all_comps/Taunton-Town-FC-Stats-All-Competitions,Male,2022,1601,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3842cbd0.png
300,300,England Football Clubs,Torquay-United,02d8c2aa,https://fbref.com/en/squads/02d8c2aa/2022-2023/all_comps/Torquay-United-Stats-All-Competitions,Male,2022,1623,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/02d8c2aa.png
301,301,England Football Clubs,Tottenham-Hotspur,361ca564,https://fbref.com/en/squads/361ca564/2022-2023/all_comps/Tottenham-Hotspur-Stats-All-Competitions,Male,2022,1625,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/361ca564.png
302,302,England Football Clubs,Tottenham-Hotspur-U21,411a29ac,https://fbref.com/en/squads/411a29ac/2022-2023/all_comps/Tottenham-Hotspur-U21-Stats-All-Competitions,Male,2022,1626,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/411a29ac.png
303,303,England Football Clubs,Tottenham-Hotspur-Women,e8e4577c,https://fbref.com/en/squads/e8e4577c/2022-2023/all_comps/Tottenham-Hotspur-Women-Stats-All-Competitions,Female,2022,1628,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e8e4577c.png
304,304,England Football Clubs,Tranmere-Rovers,22327064,https://fbref.com/en/squads/22327064/2022-2023/all_comps/Tranmere-Rovers-Stats-All-Competitions,Male,2022,1633,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/22327064.png
305,305,England Football Clubs,Walsall,d96bbc04,https://fbref.com/en/squads/d96bbc04/2022-2023/all_comps/Walsall-Stats-All-Competitions,Male,2022,1645,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d96bbc04.png
306,306,England Football Clubs,Watford,2abfe087,https://fbref.com/en/squads/2abfe087/2022-2023/all_comps/Watford-Stats-All-Competitions,Male,2022,1657,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2abfe087.png
307,307,England Football Clubs,Wealdstone-FC,6598bf6b,https://fbref.com/en/squads/6598bf6b/2022-2023/all_comps/Wealdstone-FC-Stats-All-Competitions,Male,2022,1658,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6598bf6b.png
308,308,England Football Clubs,West-Bromwich-Albion,60c6b05f,https://fbref.com/en/squads/60c6b05f/2022-2023/all_comps/West-Bromwich-Albion-Stats-All-Competitions,Male,2022,1673,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/60c6b05f.png
309,309,England Football Clubs,West-Bromwich-Albion-U21,f1d886aa,https://fbref.com/en/squads/f1d886aa/2022-2023/all_comps/West-Bromwich-Albion-U21-Stats-All-Competitions,Male,2022,1674,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f1d886aa.png
